YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,15543,0,16,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W12,11203,0,17,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,8895,0,3781,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,2714,0,858,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,14920,0,14,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,19996,0,6625,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,6349,0,830,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,2013,0,720,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W12,4313,0,39,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,11534,0,67186,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,19250,0,69,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,23385,0,3661,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,60804,0,62313,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,5631,0,2120,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,17597,0,74,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,10284,0,7602,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,71088,0,69915,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,29016,0,5781,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,36847,0,143,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,671,0,649,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,529,0,204,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,1473,0,8,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,4894,0,3680,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,9052,0,32,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,2664,0,1087,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,4603,0,3170,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,2419,0,821,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,7035,0,31,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,7214,0,5256,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,6392,0,16,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,2908,0,779,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,35084,0,13861,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,9207,0,29,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,19020,0,2078,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,3651,0,24,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W13,18506,0,43196,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,1457,0,804,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W14,3268,0,1562,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,23691,0,21548,0,0,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,27629,0,22,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,1199,0,2786,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,2589,0,2421,0,0,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,7116,0,18,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,4467,0,4348,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W14,34745,0,40,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,26280,0,23969,0,0,AT,8901064,AT,ALL,COM,7358443
2021-W14,121,0,200,0,0,AT,8901064,AT,Age18_24,COM,696064
2021-W14,435,0,3,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,72,0,320,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,3679,0,5,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,563,0,1611,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,1085,0,1148,0,0,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,2987,0,9,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,1333,0,1033,0,0,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,559,0,843,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,919,0,595,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,7990,0,4,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,4846,0,2174,0,0,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,14483,0,5393,0,0,AT,8901064,AT,Age70_79,COM,769199
2021-W14,1951,0,833,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,17956,0,4,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,4362,0,13981,0,0,AT,8901064,AT,Age80+,COM,474047
2021-W14,398,0,134,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W14,1683,0,14,0,0,AT,8901064,AT,Age80+,AZ,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19923,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6633,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26556,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3906,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2398,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2114,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3306,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14503,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7757,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18799,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71562,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,25822,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97384,,0,0,99060,BE,11522440,BE,ALL,COM,9202196
2021-W02,1759,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,14919,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,9072,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,7163,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,10944,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,53455,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,29768,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,67616,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,51489,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,402,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,3970,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,64388,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,115877,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,4372,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,6536,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,240,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,37987,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2635,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,19096,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,1095,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,11756,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,374,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,9405,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,30328,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,71591,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,4278,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,94,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,44286,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W04,19088,,18327,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,44298,,6191,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1482,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,1653,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,63386,,24518,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,4716,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,974,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,26232,,3658,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,415,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,12762,,2242,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,7016,,1984,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3853,,3057,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,8219,,13286,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,1620,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48935,,7265,0,,BE,11522440,BE,HCW,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,14451,,17253,0,,BE,11522440,BE,LTCF,COM,
2021-W05,10390,,68038,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,1258,,4,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,23638,,24337,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,8303,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,9561,,9,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,34028,,92375,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,552,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,2051,,1608,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,5392,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,14352,,14014,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,2359,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,7084,,8656,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,1144,,1,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,4001,,6790,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,100,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,1995,,10371,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,14,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4394,,50877,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,9229,,6,0,,BE,11522440,BE,HCW,MOD,
2021-W05,26415,,28082,0,,BE,11522440,BE,HCW,COM,
2021-W05,7613,,64293,0,,BE,11522440,BE,LTCF,COM,
2021-W05,332,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,1415,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,5961,,49990,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,16711,,61044,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,300,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,7833,,8,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,303,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,22672,,111034,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,9248,,11,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,1292,,6199,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,427,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,239,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,9990,,35835,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,4691,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,2715,,4,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,5368,,18309,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,2815,,11458,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,1227,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,168,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,1132,,9156,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,20,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,2014,,29376,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,18654,,68034,0,,BE,11522440,BE,HCW,COM,
2021-W06,8815,,8,0,,BE,11522440,BE,HCW,MOD,
2021-W06,303,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,4018,,43000,0,,BE,11522440,BE,LTCF,COM,
2021-W06,433,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,234,,380,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,6497,,18769,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,575,,3445,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,30386,,43358,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,10154,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,809,,3825,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,36883,,62127,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,10159,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,3144,,4608,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,36,,201,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,726,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,341,,2268,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,18764,,25715,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,198,,976,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,8430,,12496,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,2772,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,169,,356,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,4370,,6870,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,1224,,3737,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,53,,24,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,903,,8162,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,10158,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,33622,,47906,0,,BE,11522440,BE,HCW,COM,
2021-W07,687,,3738,0,,BE,11522440,BE,HCW,MOD,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,3261,,14221,0,,BE,11522440,BE,LTCF,COM,
2021-W07,122,,87,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,239,,181,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,50,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,8594,,9979,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,232,,1729,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,45477,,22942,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,33997,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,471,,1910,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,54071,,32921,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,34047,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,11,,97,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,4430,,1981,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,1860,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,135,,1159,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,23779,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,26934,,14010,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,14029,,6799,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,86,,473,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,8355,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,40,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,6317,,3884,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,88,,173,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,1396,,1932,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,10,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,47,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,881,,4163,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,279,,1875,0,,BE,11522440,BE,HCW,MOD,
2021-W08,50398,,25642,0,,BE,11522440,BE,HCW,COM,
2021-W08,34024,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,192,,35,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,3673,,7279,0,,BE,11522440,BE,LTCF,COM,
2021-W08,23,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,20416,,5387,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,2221,,1237,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,3172,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,60538,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,44012,,15993,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,6734,,7960,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,63710,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,64428,,21380,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,8955,,9197,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,4564,,1163,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,5400,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,593,,528,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,40906,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W09,24897,,9665,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W09,3808,,5185,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W09,14203,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W09,14384,,5111,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W09,2332,,2247,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W09,1976,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W09,9256,,2646,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W09,1452,,1123,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W09,848,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W09,4482,,977,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W09,545,,97,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W09,348,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W09,6678,,1764,0,,BE,11522440,BE,Age80+,COM,656762
2021-W09,224,,17,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W09,50282,,17884,0,,BE,11522440,BE,HCW,COM,
2021-W09,61779,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W09,7700,,8875,0,,BE,11522440,BE,HCW,MOD,
2021-W09,14146,,3496,0,,BE,11522440,BE,LTCF,COM,
2021-W09,1255,,322,0,,BE,11522440,BE,LTCF,MOD,
2021-W09,1931,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W10,2890,,1433,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W10,20227,,2,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W10,26962,,6433,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W10,3359,,7928,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W10,30880,,28008,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W10,58333,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W10,6249,,9361,0,63600,BE,11522440,BE,ALL,MOD,9202196
2021-W10,57842,,34441,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W10,78560,,6,0,60000,BE,11522440,BE,ALL,AZ,9202196
2021-W10,5602,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W10,3607,,2867,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W10,411,,433,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W10,15680,,17149,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W10,1756,,4778,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W10,39402,,2,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W10,13288,,2,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W10,1183,,2717,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W10,11429,,7946,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W10,7714,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W10,13235,,4196,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W10,1137,,1238,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W10,6625,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W10,7295,,1197,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W10,892,,174,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W10,6432,,1040,0,,BE,11522440,BE,Age80+,COM,656762
2021-W10,861,,21,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W10,5888,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W10,0,,31103,0,,BE,11522440,BE,HCW,COM,
2021-W10,0,,8924,0,,BE,11522440,BE,HCW,MOD,
2021-W10,0,,6,0,,BE,11522440,BE,HCW,AZ,
2021-W10,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W10,0,,3338,0,,BE,11522440,BE,LTCF,COM,
2021-W10,0,,437,0,,BE,11522440,BE,LTCF,MOD,
2021-W11,111452,,46,0,,BE,11522440,BE,1_Age60+,AZ,2928626
